player,nation,team,league,season,target_season,position,position_group,age,matched_next,starts,minutes,goals,assists,non_penalty_goals,penalty_goals,penalty_attempts,goals_per90,assists_per90,goal_contrib_per90,next_goals,next_10plus,season_start,target_year,row_id,norm_player,norm_current_team,tm_player_id,match_method,match_confidence,first_big5_game_date,cutoff_date,cutoff_source,timeline_status,confirmed_preseason_event_count,preseason_team_transition_count,selected_event_id,destination_team,destination_league,destination_country,unknown_date_context_event_count_audit,post_cutoff_context_event_count_audit,context_mismatch_pre_event_count_audit,timeline_trace,tr_event_id,tr_transfer_date,tr_from_club,tr_to_club,tr_from_league,tr_to_league,tr_from_country,tr_to_country,tr_transfer_fee_eur,tr_transfer_market_value_eur,tr_is_loan,tr_db_date_match_method,tr_db_match_score,transfer_event_preseason,norm_destination_team,changed_team_preseason,destination_in_big5,same_league_transfer,league_changed,country_changed,is_loan_preseason,transfer_date_preseason,days_since_transfer,transfer_fee_eur,transfer_market_value_eur,transfer_fee_known,transfer_fee_positive,log_transfer_fee,fee_to_transfer_market_value_ratio,mv_preseason_value_eur,mv_preseason_valuation_date,mv_preseason_peak_eur,mv_6m_value_eur,mv_6m_valuation_date,mv_6m_peak_eur,mv_12m_value_eur,mv_12m_valuation_date,mv_12m_peak_eur,market_value_preseason_eur,market_value_source,market_value_known,log_market_value,market_value_6m_eur,market_value_12m_eur,market_value_change_6m_eur,market_value_change_12m_eur,market_value_growth_6m,market_value_growth_12m,market_value_peak_to_cutoff_eur,market_value_vs_peak,valuation_age_days,market_value_percentile,market_value_vs_position_median,old_team_stats_name,old_team_rank_pct,old_team_points_per_game,old_team_goal_diff_per_game,new_team_stats_name,new_team_match_score,new_team_second_score,new_team_match_margin,new_team_match_method,new_team_strength_league,new_team_prev_rank_pct,new_team_prev_points_per_game,new_team_prev_goal_diff_per_game,new_team_strength_missing,team_rank_change,team_points_change,team_goal_diff_change,audit_norm_player,audit_norm_team,audit_status,review_priority_score
Victor Perea,es ESP,Espanyol,La Liga,2019-2020,2020-2021,"DF,FW",FW,19.0,False,14.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019,2020,19552,victor perea,espanyol,,unmatched,UNMATCHED,2020-08-21,2020-08-20,duckdb_big5_first_game,no_player_id,0,0,,Espanyol,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,espanyol,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Espanol,0.0,0.6578947368421053,-0.8157894736842105,Espanol,1.0,,,same_team_copy_old,La Liga,0.0,0.6578947368421053,-0.8157894736842105,0,0.0,0.0,0.0,victor perea,espanyol,STABLE_BIG5_REVIEW,0.1549043062200957
Cristian Buonaiuto,it ITA,Cremonese,Serie A,2022-2023,2023-2024,"MF,FW",FW,29.0,False,7.0,980.0,1.0,0.0,0.0,1.0,1.0,0.0918367346938775,0.0,0.0918367346938775,0.0,0,2022,2023,21658,cristian buonaiuto,cremonese,187384.0,exact_normalized_unique,A,2023-08-11,2023-08-10,duckdb_big5_first_game,no_summer_event,0,0,,Cremonese,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,cremonese,0,1,0,0,0,0,,,,,0,0,,,800000.0,2023-06-15,1000000.0,800000.0,2022-11-11,1000000.0,800000.0,2022-06-06,1000000.0,800000.0,historical_valuation,1,13.592368256649284,800000.0,800000.0,0.0,0.0,0.0,0.0,1000000.0,0.8,56.0,0.0216154721274175,0.0727272727272727,Cremonese,0.0526315789473684,0.7105263157894737,-0.868421052631579,Cremonese,1.0,,,same_team_copy_old,Serie A,0.0526315789473684,0.7105263157894737,-0.868421052631579,0,0.0,0.0,0.0,cristian buonaiuto,cremonese,STABLE_BIG5_REVIEW,0.15167464114832535
Szabolcs Huszti,hu HUN,Eint Frankfurt,Bundesliga,2016-2017,2017-2018,MF,MF,33.0,False,14.0,1039.0,2.0,2.0,2.0,0.0,0.0,0.1732435033686236,0.1732435033686236,0.3464870067372473,0.0,0,2016,2017,16679,szabolcs huszti,eintracht frankfurt,18331.0,exact_normalized_unique,A,2017-08-04,2017-08-03,duckdb_big5_first_game,no_summer_event,0,0,,Eint Frankfurt,Bundesliga,Germany,0,0,0,,,,,,,,,,,,,,,0,eintracht frankfurt,0,1,0,0,0,0,,,,,0,0,,,700000.0,2017-06-19,7500000.0,1000000.0,2016-07-22,7500000.0,1000000.0,2016-07-22,7500000.0,700000.0,historical_valuation,1,13.45883704259595,1000000.0,1000000.0,-300000.0,-300000.0,-0.3,-0.3,7500000.0,0.0933333333333333,45.0,0.0327695560253699,0.175,Ein Frankfurt,0.4117647058823529,1.2352941176470589,-0.2058823529411764,Ein Frankfurt,1.0,,,same_team_copy_old,Bundesliga,0.4117647058823529,1.2352941176470589,-0.2058823529411764,0,0.0,0.0,0.0,szabolcs huszti,eint frankfurt,STABLE_BIG5_REVIEW,0.15155502392344497
Nico Ribaudo,es ESP,Espanyol,La Liga,2022-2023,2023-2024,"MF,FW",FW,21.0,False,16.0,1248.0,1.0,2.0,1.0,0.0,0.0,0.0721153846153846,0.1442307692307692,0.2163461538461538,0.0,0,2022,2023,22157,nico ribaudo,espanyol,,unmatched,UNMATCHED,2023-08-11,2023-08-10,duckdb_big5_first_game,no_player_id,0,0,,Espanyol,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,espanyol,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Espanol,0.0526315789473684,0.9736842105263158,-0.4473684210526316,Espanol,1.0,,,same_team_copy_old,La Liga,0.0526315789473684,0.9736842105263158,-0.4473684210526316,0,0.0,0.0,0.0,nico ribaudo,espanyol,STABLE_BIG5_REVIEW,0.14772727272727273
Aitor Buñuel,es ESP,Osasuna,La Liga,2016-2017,2017-2018,"DF,MF",MF,18.0,False,10.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016,2017,15808,aitor bunuel,osasuna,374081.0,exact_normalized_unique,A,2017-08-04,2017-08-03,duckdb_big5_first_game,no_summer_event,0,0,,Osasuna,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,osasuna,0,1,0,0,0,0,,,,,0,0,,,600000.0,2017-06-05,600000.0,300000.0,2017-01-24,300000.0,300000.0,2016-08-01,300000.0,600000.0,historical_valuation,1,13.304686600863562,300000.0,300000.0,300000.0,300000.0,1.0,1.0,600000.0,1.0,59.0,0.0301268498942917,0.15,Osasuna,0.0526315789473684,0.5789473684210527,-1.4210526315789471,Osasuna,1.0,,,same_team_copy_old,La Liga,0.0526315789473684,0.5789473684210527,-1.4210526315789471,0,0.0,0.0,0.0,aitor bunuel,osasuna,STABLE_BIG5_REVIEW,0.1452153110047847
Nacho Gil,es ESP,Las Palmas,La Liga,2017-2018,2018-2019,"FW,MF",FW,21.0,False,10.0,958.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0939457202505219,0.0939457202505219,0.0,0,2017,2018,17445,nacho gil,las palmas,336731.0,exact_normalized_unique,A,2018-08-10,2018-08-09,duckdb_big5_first_game,no_confirmed_pre_cutoff_event,0,0,,Las Palmas,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,las palmas,0,1,0,0,0,0,,,,,0,0,,,800000.0,2018-05-30,800000.0,300000.0,2018-01-01,300000.0,300000.0,2017-06-29,300000.0,800000.0,historical_valuation,1,13.592368256649284,300000.0,300000.0,500000.0,500000.0,1.6666666666666663,1.6666666666666663,800000.0,1.0,71.0,0.032560706401766,0.1066666666666666,Las Palmas,0.0526315789473684,0.5789473684210527,-1.3157894736842106,Las Palmas,1.0,,,same_team_copy_old,La Liga,0.0526315789473684,0.5789473684210527,-1.3157894736842106,0,0.0,0.0,0.0,nacho gil,las palmas,STABLE_BIG5_REVIEW,0.1423444976076555
Romain Hamouma,fr FRA,Ajaccio,Ligue 1,2022-2023,2023-2024,"FW,MF",FW,35.0,False,14.0,1079.0,2.0,2.0,2.0,0.0,0.0,0.1668211306765523,0.1668211306765523,0.3336422613531047,0.0,0,2022,2023,22270,romain hamouma,ajaccio,98349.0,exact_normalized_unique,A,2023-08-11,2023-08-10,duckdb_big5_first_game,no_summer_event,0,0,,Ajaccio,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,ajaccio,0,1,0,0,0,0,,,,,0,0,,,400000.0,2023-06-27,7000000.0,600000.0,2022-11-02,7000000.0,1000000.0,2022-05-30,7000000.0,400000.0,historical_valuation,1,12.899222326086994,600000.0,1000000.0,-200000.0,-600000.0,-0.3333333333333333,-0.6,7000000.0,0.0571428571428571,44.0,0.0073947667804323,0.0363636363636363,Ajaccio,0.1052631578947368,0.6842105263157895,-1.3421052631578947,Ajaccio,1.0,,,same_team_copy_old,Ligue 1,0.1052631578947368,0.6842105263157895,-1.3421052631578947,0,0.0,0.0,0.0,romain hamouma,ajaccio,STABLE_BIG5_REVIEW,0.140311004784689
Manu García,es ESP,Alavés,La Liga,2021-2022,2022-2023,MF,MF,23.0,False,10.0,1077.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0835654596100278,0.0835654596100278,0.0,0,2021,2022,21096,manu garcia,alaves,76273.0,exact_name_age_resolved,B,2022-08-05,2022-08-04,duckdb_big5_first_game,no_summer_event,0,0,,Alavés,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,alaves,0,1,0,0,0,0,,,,,0,0,,,400000.0,2022-06-20,2000000.0,500000.0,2022-01-11,2000000.0,800000.0,2021-06-10,2000000.0,400000.0,historical_valuation,1,12.899222326086994,500000.0,800000.0,-100000.0,-400000.0,-0.1999999999999999,-0.5,2000000.0,0.2,45.0,0.0046242774566473,0.0470588235294117,Alaves,0.0,0.8157894736842105,-0.8947368421052632,Alaves,1.0,,,same_team_copy_old,La Liga,0.0,0.8157894736842105,-0.8947368421052632,0,0.0,0.0,0.0,manu garcia,alaves,STABLE_BIG5_REVIEW,0.13935406698564592
Simeon Nwankwo,ng NGA,Crotone,Serie A,2017-2018,2018-2019,FW,FW,25.0,False,11.0,1219.0,7.0,1.0,7.0,0.0,0.0,0.51681706316653,0.07383100902379,0.59064807219032,0.0,0,2017,2018,17613,simeon nwankwo,crotone,,unmatched,UNMATCHED,2018-08-10,2018-08-09,duckdb_big5_first_game,no_player_id,0,0,,Crotone,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,crotone,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Crotone,0.1052631578947368,0.9210526315789472,-0.6842105263157895,Crotone,1.0,,,same_team_copy_old,Serie A,0.1052631578947368,0.9210526315789472,-0.6842105263157895,0,0.0,0.0,0.0,simeon nwankwo,crotone,STABLE_BIG5_REVIEW,0.13839712918660288
Levan Mchedlidze,ge GEO,Empoli,Serie A,2016-2017,2017-2018,FW,FW,26.0,False,11.0,944.0,6.0,0.0,6.0,0.0,0.0,0.5720338983050848,0.0,0.5720338983050848,0.0,0,2016,2017,16324,levan mchedlidze,empoli,56912.0,exact_normalized_unique,A,2017-08-04,2017-08-03,duckdb_big5_first_game,no_summer_event,0,0,,Empoli,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,empoli,0,1,0,0,0,0,,,,,0,0,,,800000.0,2017-06-08,1500000.0,500000.0,2017-01-02,1500000.0,500000.0,2016-07-15,1500000.0,800000.0,historical_valuation,1,13.592368256649284,500000.0,500000.0,300000.0,300000.0,0.6000000000000001,0.6000000000000001,1500000.0,0.5333333333333333,56.0,0.0412262156448203,0.1142857142857142,Empoli,0.1052631578947368,0.8421052631578947,-0.8421052631578947,Empoli,1.0,,,same_team_copy_old,Serie A,0.1052631578947368,0.8421052631578947,-0.8421052631578947,0,0.0,0.0,0.0,levan mchedlidze,empoli,STABLE_BIG5_REVIEW,0.13779904306220095
Oghenekaro Etebo,ng NGA,Las Palmas,La Liga,2017-2018,2018-2019,MF,MF,21.0,False,14.0,1215.0,0.0,1.0,0.0,0.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0,2017,2018,17472,oghenekaro etebo,las palmas,,unmatched,UNMATCHED,2018-08-10,2018-08-09,duckdb_big5_first_game,no_player_id,0,0,,Las Palmas,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,las palmas,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Las Palmas,0.0526315789473684,0.5789473684210527,-1.3157894736842106,Las Palmas,1.0,,,same_team_copy_old,La Liga,0.0526315789473684,0.5789473684210527,-1.3157894736842106,0,0.0,0.0,0.0,oghenekaro etebo,las palmas,STABLE_BIG5_REVIEW,0.13720095693779905
Stéphane Sessègnon,bj BEN,Montpellier,Ligue 1,2017-2018,2018-2019,"MF,FW",FW,33.0,False,11.0,985.0,1.0,2.0,1.0,0.0,0.0,0.0913705583756345,0.182741116751269,0.2741116751269035,0.0,0,2017,2018,17633,stephane sessegnon,montpellier,37157.0,exact_normalized_unique,A,2018-08-10,2018-08-09,duckdb_big5_first_game,no_summer_event,0,0,,Montpellier,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,montpellier,0,1,0,0,0,0,,,,,0,0,,,700000.0,2018-05-29,15000000.0,1000000.0,2018-01-24,15000000.0,1000000.0,2017-06-01,15000000.0,700000.0,historical_valuation,1,13.45883704259595,1000000.0,1000000.0,-300000.0,-300000.0,-0.3,-0.3,15000000.0,0.0466666666666666,72.0,0.0220750551876379,0.0933333333333333,Montpellier,0.5263157894736843,1.3421052631578947,0.0789473684210526,Montpellier,1.0,,,same_team_copy_old,Ligue 1,0.5263157894736843,1.3421052631578947,0.0789473684210526,0,0.0,0.0,0.0,stephane sessegnon,montpellier,STABLE_BIG5_REVIEW,0.13696172248803828
Andrea Tabanelli,it ITA,Lecce,Serie A,2019-2020,2020-2021,MF,MF,29.0,False,11.0,964.0,1.0,0.0,1.0,0.0,0.0,0.0933609958506224,0.0,0.0933609958506224,0.0,0,2019,2020,18745,andrea tabanelli,lecce,134369.0,exact_normalized_unique,A,2020-08-21,2020-08-20,duckdb_big5_first_game,no_summer_event,0,0,,Lecce,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,lecce,0,1,0,0,0,0,,,,,0,0,,,725000.0,2020-04-08,900000.0,900000.0,2019-12-12,900000.0,600000.0,2019-06-05,600000.0,725000.0,historical_valuation,1,13.493928313146206,900000.0,600000.0,-175000.0,125000.0,-0.1944444444444444,0.2083333333333332,900000.0,0.8055555555555556,134.0,0.0162037037037037,0.0966666666666666,Lecce,0.1052631578947368,0.9210526315789472,-0.868421052631579,Lecce,1.0,,,same_team_copy_old,Serie A,0.1052631578947368,0.9210526315789472,-0.868421052631579,0,0.0,0.0,0.0,andrea tabanelli,lecce,STABLE_BIG5_REVIEW,0.1339712918660287
Juan Ferney Otero,co COL,Amiens,Ligue 1,2019-2020,2020-2021,"FW,MF",FW,24.0,False,14.0,1202.0,1.0,2.0,1.0,0.0,0.0,0.0748752079866888,0.1497504159733777,0.2246256239600665,0.0,0,2019,2020,19123,juan ferney otero,amiens,,unmatched,UNMATCHED,2020-08-21,2020-08-20,duckdb_big5_first_game,no_player_id,0,0,,Amiens,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,amiens,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Amiens,0.0526315789473684,0.8214285714285714,-0.6785714285714286,Amiens,1.0,,,same_team_copy_old,Ligue 1,0.0526315789473684,0.8214285714285714,-0.6785714285714286,0,0.0,0.0,0.0,juan ferney otero,amiens,STABLE_BIG5_REVIEW,0.1333732057416268
Axel Ngando,fr FRA,Bastia,Ligue 1,2016-2017,2017-2018,"MF,FW",FW,23.0,False,10.0,907.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0992282249173098,0.0992282249173098,0.0,0,2016,2017,15893,axel ngando,bastia,170478.0,exact_normalized_unique,A,2017-08-04,2017-08-03,duckdb_big5_first_game,no_summer_event,0,0,,Bastia,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,bastia,0,1,0,0,0,0,,,,,0,0,,,900000.0,2017-06-01,1250000.0,1000000.0,2017-01-16,1250000.0,1250000.0,2016-07-13,1250000.0,900000.0,historical_valuation,1,13.71015115341694,1000000.0,1250000.0,-100000.0,-350000.0,-0.0999999999999999,-0.28,1250000.0,0.72,63.0,0.0496828752642706,0.1285714285714285,Bastia,0.0,0.8947368421052632,-0.7368421052631579,Bastia,1.0,,,same_team_copy_old,Ligue 1,0.0,0.8947368421052632,-0.7368421052631579,0,0.0,0.0,0.0,axel ngando,bastia,STABLE_BIG5_REVIEW,0.13313397129186602
Gil Bastião Dias,pt POR,Fiorentina,Serie A,2017-2018,2018-2019,"FW,MF",FW,20.0,False,9.0,1198.0,2.0,3.0,2.0,0.0,0.0,0.1502504173622704,0.2253756260434056,0.3756260434056761,0.0,0,2017,2018,17095,gil bastiao dias,fiorentina,,unmatched,UNMATCHED,2018-08-10,2018-08-09,duckdb_big5_first_game,no_player_id,0,0,,Fiorentina,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,fiorentina,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Fiorentina,0.631578947368421,1.5,0.2105263157894736,Fiorentina,1.0,,,same_team_copy_old,Serie A,0.631578947368421,1.5,0.2105263157894736,0,0.0,0.0,0.0,gil bastiao dias,fiorentina,STABLE_BIG5_REVIEW,0.1328947368421053
Ângelo,BRA,Strasbourg,Ligue 1,2023-2024,2024-2025,"FW,MF",FW,18.0,False,11.0,1094.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2468007312614259,0.2468007312614259,0.0,0,2023,2024,22502,angelo,strasbourg,32966.0,exact_name_age_resolved,B,2024-08-15,2024-08-14,duckdb_big5_first_game,no_summer_event,0,0,,Strasbourg,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,strasbourg,0,1,0,0,0,0,,,,,0,0,,,50000.0,2018-06-21,1500000.0,50000.0,2018-06-21,1500000.0,50000.0,2018-06-21,1500000.0,50000.0,historical_valuation,1,10.819798284210286,50000.0,50000.0,0.0,0.0,0.0,0.0,1500000.0,0.0333333333333333,2246.0,0.0011600928074245,0.0041666666666666,Strasbourg,0.2941176470588235,1.1470588235294117,-0.3529411764705882,Strasbourg,1.0,,,same_team_copy_old,Ligue 1,0.2941176470588235,1.1470588235294117,-0.3529411764705882,0,0.0,0.0,0.0,angelo,strasbourg,STABLE_BIG5_REVIEW,0.12882775119617224
Moritz Hartmann,de GER,Ingolstadt 04,Bundesliga,2016-2017,2017-2018,"MF,FW",FW,30.0,False,12.0,942.0,1.0,0.0,1.0,0.0,1.0,0.0955414012738853,0.0,0.0955414012738853,0.0,0,2016,2017,16465,moritz hartmann,ingolstadt 04,42952.0,exact_normalized_unique,A,2017-08-04,2017-08-03,duckdb_big5_first_game,no_summer_event,0,0,,Ingolstadt 04,Bundesliga,Germany,0,0,0,,,,,,,,,,,,,,,0,ingolstadt 04,0,1,0,0,0,0,,,,,0,0,,,750000.0,2017-06-19,1500000.0,1500000.0,2016-07-22,1500000.0,1500000.0,2016-07-22,1500000.0,750000.0,historical_valuation,1,13.527829818844936,1500000.0,1500000.0,-750000.0,-750000.0,-0.5,-0.5,1500000.0,0.5,45.0,0.0348837209302325,0.1071428571428571,Ingolstadt,0.0588235294117647,0.9411764705882352,-0.6176470588235294,Ingolstadt,1.0,,,same_team_copy_old,Bundesliga,0.0588235294117647,0.9411764705882352,-0.6176470588235294,0,0.0,0.0,0.0,moritz hartmann,ingolstadt 04,STABLE_BIG5_REVIEW,0.1270334928229665
Aleksei Miranchuk,RUS,Atalanta,Serie A,2023-2024,2024-2025,"MF,FW",FW,27.0,False,12.0,1176.0,3.0,5.0,3.0,0.0,0.0,0.2295918367346938,0.3826530612244898,0.6122448979591837,0.0,0,2023,2024,22459,aleksei miranchuk,atalanta,,unmatched,UNMATCHED,2024-08-15,2024-08-14,duckdb_big5_first_game,no_player_id,0,0,,Atalanta,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,atalanta,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Atalanta,0.8421052631578947,1.8157894736842104,0.7894736842105263,Atalanta,1.0,,,same_team_copy_old,Serie A,0.8421052631578947,1.8157894736842104,0.7894736842105263,0,0.0,0.0,0.0,aleksei miranchuk,atalanta,STABLE_BIG5_REVIEW,0.1257177033492823
Elba Rashani,KVX,Clermont Foot,Ligue 1,2023-2024,2024-2025,"MF,FW",FW,30.0,False,14.0,1175.0,2.0,0.0,2.0,0.0,0.0,0.1531914893617021,0.0,0.1531914893617021,0.0,0,2023,2024,22660,elba rashani,clermont foot,,unmatched,UNMATCHED,2024-08-15,2024-08-14,duckdb_big5_first_game,no_player_id,0,0,,Clermont Foot,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,clermont foot,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Clermont,0.0,0.7352941176470589,-1.0,Clermont,1.0,,,same_team_copy_old,Ligue 1,0.0,0.7352941176470589,-1.0,0,0.0,0.0,0.0,elba rashani,clermont foot,STABLE_BIG5_REVIEW,0.12523923444976076
Tom Lacoux,fr FRA,Bordeaux,Ligue 1,2021-2022,2022-2023,"DF,MF",MF,19.0,False,11.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021,2022,21430,tom lacoux,bordeaux,847759.0,exact_normalized_unique,A,2022-08-05,2022-08-04,duckdb_big5_first_game,no_summer_event,0,0,,Bordeaux,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,bordeaux,0,1,0,0,0,0,,,,,0,0,,,800000.0,2022-05-30,800000.0,800000.0,2021-12-16,800000.0,800000.0,2021-06-04,800000.0,800000.0,historical_valuation,1,13.592368256649284,800000.0,800000.0,0.0,0.0,0.0,0.0,800000.0,1.0,66.0,0.0190751445086705,0.0941176470588235,Bordeaux,0.0,0.8157894736842105,-1.0263157894736843,Bordeaux,1.0,,,same_team_copy_old,Ligue 1,0.0,0.8157894736842105,-1.0263157894736843,0,0.0,0.0,0.0,tom lacoux,bordeaux,STABLE_BIG5_REVIEW,0.12272727272727273
Antony Robic,fr FRA,Nancy,Ligue 1,2016-2017,2017-2018,"FW,MF",FW,30.0,False,13.0,1162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2016,2017,15880,antony robic,nancy,,unmatched,UNMATCHED,2017-08-04,2017-08-03,duckdb_big5_first_game,no_player_id,0,0,,Nancy,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,nancy,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Nancy,0.0526315789473684,0.9210526315789472,-0.6052631578947368,Nancy,1.0,,,same_team_copy_old,Ligue 1,0.0526315789473684,0.9210526315789472,-0.6052631578947368,0,0.0,0.0,0.0,antony robic,nancy,STABLE_BIG5_REVIEW,0.12212918660287081
Daniel Ciofani,it ITA,Cremonese,Serie A,2022-2023,2023-2024,FW,FW,37.0,False,10.0,1060.0,8.0,0.0,5.0,3.0,4.0,0.6792452830188679,0.0,0.6792452830188679,0.0,0,2022,2023,21671,daniel ciofani,cremonese,29605.0,exact_normalized_unique,A,2023-08-11,2023-08-10,duckdb_big5_first_game,no_summer_event,0,0,,Cremonese,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,cremonese,0,1,0,0,0,0,,,,,0,0,,,200000.0,2023-06-15,1500000.0,200000.0,2022-11-11,1500000.0,200000.0,2022-06-06,1500000.0,200000.0,historical_valuation,1,12.206077645517674,200000.0,200000.0,0.0,0.0,0.0,0.0,1500000.0,0.1333333333333333,56.0,0.002844141069397,0.0181818181818181,Cremonese,0.0526315789473684,0.7105263157894737,-0.868421052631579,Cremonese,1.0,,,same_team_copy_old,Serie A,0.0526315789473684,0.7105263157894737,-0.868421052631579,0,0.0,0.0,0.0,daniel ciofani,cremonese,STABLE_BIG5_REVIEW,0.1208133971291866
Jozabed,es ESP,Celta Vigo,La Liga,2018-2019,2019-2020,MF,MF,27.0,False,14.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018,2019,18178,jozabed,celta vigo,,unmatched,UNMATCHED,2019-08-09,2019-08-08,duckdb_big5_first_game,no_player_id,0,0,,Celta Vigo,La Liga,Spain,0,0,0,,,,,,,,,,,,,,,0,celta vigo,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Celta,0.2105263157894736,1.0789473684210529,-0.2368421052631578,Celta,1.0,,,same_team_copy_old,La Liga,0.2105263157894736,1.0789473684210529,-0.2368421052631578,0,0.0,0.0,0.0,jozabed,celta vigo,STABLE_BIG5_REVIEW,0.11901913875598086
Cucho,co COL,Watford,Premier League,2021-2022,2022-2023,"FW,MF",FW,22.0,False,11.0,1147.0,5.0,2.0,5.0,0.0,0.0,0.3923278116826503,0.1569311246730601,0.5492589363557105,0.0,0,2021,2022,20706,cucho,watford,,unmatched,UNMATCHED,2022-08-05,2022-08-04,duckdb_big5_first_game,no_player_id,0,0,,Watford,Premier League,England,0,0,0,,,,,,,,,,,,,,,0,watford,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Watford,0.0526315789473684,0.6052631578947368,-1.131578947368421,Watford,1.0,,,same_team_copy_old,Premier League,0.0526315789473684,0.6052631578947368,-1.131578947368421,0,0.0,0.0,0.0,cucho,watford,STABLE_BIG5_REVIEW,0.11686602870813398
Otávio,br BRA,Bordeaux,Ligue 1,2021-2022,2022-2023,MF,MF,27.0,False,13.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021,2022,21241,otavio,bordeaux,,unmatched,UNMATCHED,2022-08-05,2022-08-04,duckdb_big5_first_game,no_player_id,0,0,,Bordeaux,Ligue 1,France,0,0,0,,,,,,,,,,,,,,,0,bordeaux,0,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,missing,0,,,,,,,,,,,,,Bordeaux,0.0,0.8157894736842105,-1.0263157894736843,Bordeaux,1.0,,,same_team_copy_old,Ligue 1,0.0,0.8157894736842105,-1.0263157894736843,0,0.0,0.0,0.0,otavio,bordeaux,STABLE_BIG5_REVIEW,0.11686602870813398
Luca Mora,it ITA,SPAL,Serie A,2017-2018,2018-2019,MF,MF,29.0,False,10.0,934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0963597430406852,0.0963597430406852,0.0,0,2017,2018,17298,luca mora,spal,110338.0,exact_normalized_unique,A,2018-08-10,2018-08-09,duckdb_big5_first_game,no_summer_event,0,0,,SPAL,Serie A,Italy,0,0,0,,,,,,,,,,,,,,,0,spal,0,1,0,0,0,0,,,,,0,0,,,700000.0,2018-06-18,800000.0,800000.0,2017-12-29,800000.0,800000.0,2017-06-09,800000.0,700000.0,historical_valuation,1,13.45883704259595,800000.0,800000.0,-100000.0,-100000.0,-0.125,-0.125,800000.0,0.875,52.0,0.0220750551876379,0.1166666666666666,Spal,0.1578947368421053,1.0,-0.5263157894736842,Spal,1.0,,,same_team_copy_old,Serie A,0.1578947368421053,1.0,-0.5263157894736842,0,0.0,0.0,0.0,luca mora,spal,STABLE_BIG5_REVIEW,0.1166267942583732
